name	artist_uri	artist_image	artist_url	artist_popularity	avg_related_artist_pop	followers	genres	num_genres
Grace Turner	spotify:artist:2scDXkX9uwAMZ0fB3WO8zU	https://i.scdn.co/image/ab6761610000e5eb34cf5d19a74b719b607415fd	https://open.spotify.com/artist/2scDXkX9uwAMZ0fB3WO8zU	6	24.55	1629	['australian indie rock', 'newcastle nsw indie']	2
Maddie Poppe	spotify:artist:2Wda8QEZK7twazWzqDvOdk	https://i.scdn.co/image/ab6761610000e5ebd77177d140f182ca11dc7456	https://open.spotify.com/artist/2Wda8QEZK7twazWzqDvOdk	39	42.0	51620	[]	0
Crystal Fighters	spotify:artist:75EZuo5MHV2572NRpMWotC	https://i.scdn.co/image/ab6761610000e5eb9d13d6f4a3f1f2686703fc6e	https://open.spotify.com/artist/75EZuo5MHV2572NRpMWotC	50	46.25	346356	['alternative dance', 'new rave']	2
HONEYMOAN	spotify:artist:5J9s2Y6roGagMAipTa5XqV	https://i.scdn.co/image/ab6761610000e5eb649f80601218a2d4c46b5e15	https://open.spotify.com/artist/5J9s2Y6roGagMAipTa5XqV	40	38.5	13155	['cape town indie', 'south african alternative', 'south african rock', 'vapor soul']	4
Dave Matthews Band	spotify:artist:2TI7qyDE0QfyOlnbtfDo7L	https://i.scdn.co/image/ab6761610000e5ebc04724201a3cd1a81d7bba05	https://open.spotify.com/artist/2TI7qyDE0QfyOlnbtfDo7L	64	53.45	1725898	['jam band', 'neo mellow', 'pop rock']	3
TARI	spotify:artist:2IkXfRlqGZgE7rvDkp30wf	https://i.scdn.co/image/ab6761610000e5eb74c4b9222eaeb8f36da20348	https://open.spotify.com/artist/2IkXfRlqGZgE7rvDkp30wf	25	36.8	1326	[]	0
Ghost	spotify:artist:1Qp56T7n950O3EGMsSl81D	https://i.scdn.co/image/ab6761610000e5eb64ab0252ac49ac5020ffccae	https://open.spotify.com/artist/1Qp56T7n950O3EGMsSl81D	68	50.05	1369744	['hard rock', 'metal']	2
Ray LaMontagne	spotify:artist:6DoH7ywD5BcQvjloe9OcIj	https://i.scdn.co/image/ab6761610000e5eb44ede429cd4a7a2bda7e6156	https://open.spotify.com/artist/6DoH7ywD5BcQvjloe9OcIj	62	54.4	926826	['acoustic pop', 'indie folk', 'neo mellow', 'pop rock', 'stomp and holler']	5
Jonas Blue	spotify:artist:1HBjj22wzbscIZ9sEb5dyf	https://i.scdn.co/image/ab6761610000e5eb7ee08a0645eed3348268a938	https://open.spotify.com/artist/1HBjj22wzbscIZ9sEb5dyf	74	70.0	3572468	['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']	6
Loud Luxury	spotify:artist:6t1gpxYbY8OlLA7D2RiikQ	https://i.scdn.co/image/ab6761610000e5eb1ff87d822ecba6f5d8a50583	https://open.spotify.com/artist/6t1gpxYbY8OlLA7D2RiikQ	66	64.1	540788	['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']	6
Paul McCartney	spotify:artist:4STHEaNw4mPZ2tzheohgXB	https://i.scdn.co/image/ab6761610000e5eb03bf2fe26e397122faa3d323	https://open.spotify.com/artist/4STHEaNw4mPZ2tzheohgXB	69	64.05	4049687	['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']	7
Florida Georgia Line	spotify:artist:3b8QkneNDz4JHKKKlLgYZg	https://i.scdn.co/image/ab6761610000e5ebaa2d9bd207a62adc3edf6631	https://open.spotify.com/artist/3b8QkneNDz4JHKKKlLgYZg	75	63.85	4800616	['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']	5
Playboi Carti	spotify:artist:699OTQXzgjhIYAHMy9RyPD	https://i.scdn.co/image/ab6761610000e5eb504ff11d788162fbf8078654	https://open.spotify.com/artist/699OTQXzgjhIYAHMy9RyPD	81	66.55	6686615	['atl hip hop', 'plugg', 'pluggnb', 'rap']	4
Seven Lions	spotify:artist:6fcTRFpz0yH79qSKfof7lp	https://i.scdn.co/image/ab6761610000e5eb3a120b5c7fefeed869234a71	https://open.spotify.com/artist/6fcTRFpz0yH79qSKfof7lp	59	50.05	427841	['dubstep', 'edm', 'electro house', 'future bass', 'melodic dubstep', 'pop dance', 'pop edm', 'progressive trance']	8
Tayla Parx	spotify:artist:1LzWWI9v4UKdbBgz8fqi15	https://i.scdn.co/image/ab6761610000e5ebe1658756f4058b78d31c9f7b	https://open.spotify.com/artist/1LzWWI9v4UKdbBgz8fqi15	42	52.25	102125	['alternative r&b']	1
HONNE	spotify:artist:0Vw76uk7P8yVtTClWyOhac	https://i.scdn.co/image/ab6761610000e5ebe1b208b540b1419be505c696	https://open.spotify.com/artist/0Vw76uk7P8yVtTClWyOhac	65	56.35	1400709	['pop', 'uk pop']	2
Andrey Azizov	spotify:artist:2hGxtbozs9MLpSHE11XOOC	https://i.scdn.co/image/ab6761610000e5eba601ebf9b8daae7c139964d7	https://open.spotify.com/artist/2hGxtbozs9MLpSHE11XOOC	41	36.65	12979	['indie electropop']	1
Caine Casket	spotify:artist:0bf3SqqLwt5uezcLdx0vHv	https://i.scdn.co/image/ab6761610000e5ebe15a5c046376ef38071ab0be	https://open.spotify.com/artist/0bf3SqqLwt5uezcLdx0vHv	5	15.05	1192	[]	0
Ben Rector	spotify:artist:4AapPt7H6bGH4i7chTulpI	https://i.scdn.co/image/ab6761610000e5ebecfcf324ff79d7f04d6fdcdf	https://open.spotify.com/artist/4AapPt7H6bGH4i7chTulpI	61	50.8	319158	['acoustic pop', 'indiecoustica', 'lds youth', 'neo mellow', 'piano rock', 'pop rock']	6
Hiko Momoji	spotify:artist:37pvblQAxulAdUFbZdYwdh	https://i.scdn.co/image/ab6761610000e5ebc57cf4ba793969f7188669dc	https://open.spotify.com/artist/37pvblQAxulAdUFbZdYwdh	31	39.5	2849	[]	0
Trooper	spotify:artist:2bT4eELLlSuDTtZWV2Z3jN	https://i.scdn.co/image/d77c8bf1169083da8195628a15e1c065a95c901f	https://open.spotify.com/artist/2bT4eELLlSuDTtZWV2Z3jN	42	36.9	67262	['album rock', 'classic canadian rock']	2
Fats Domino	spotify:artist:09C0xjtosNAIXP36wTnWxd	https://i.scdn.co/image/795ae538a48341d36523c1644b0da31a542db7e5	https://open.spotify.com/artist/09C0xjtosNAIXP36wTnWxd	55	49.45	432266	['adult standards', 'brill building pop', 'louisiana blues', 'new orleans blues', 'piano blues', 'rock-and-roll', 'rockabilly', 'soul']	8
Wolfine	spotify:artist:2OnKRchqP7tT0FzTvWIFI7	https://i.scdn.co/image/ab6761610000e5eb96b5ff74160fe7fcc9eb930a	https://open.spotify.com/artist/2OnKRchqP7tT0FzTvWIFI7	57	58.0	1446369	['colombian pop', 'latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']	6
Mitski	spotify:artist:2uYWxilOVlUdk4oV9DvwqK	https://i.scdn.co/image/ab6761610000e5ebafb309e27fdb45e093958f9c	https://open.spotify.com/artist/2uYWxilOVlUdk4oV9DvwqK	79	60.3	3198232	['brooklyn indie', 'indie pop']	2
St. Paul & The Broken Bones	spotify:artist:4fXkvh05wFhuH77MfD4m9o	https://i.scdn.co/image/ab6761610000e5eb0269ca2ff5e84f70cd2cab9e	https://open.spotify.com/artist/4fXkvh05wFhuH77MfD4m9o	54	50.65	358277	['funk', 'retro soul', 'roots rock']	3
¿Téo?	spotify:artist:0jsnWH4QCKcAMpR7vEhh9u	https://i.scdn.co/image/ab6761610000e5ebb686b533ddc1ea3f3865a097	https://open.spotify.com/artist/0jsnWH4QCKcAMpR7vEhh9u	59	54.0	102661	['alternative r&b', 'indie soul', 'latinx alternative']	3
Big Pineapple	spotify:artist:364ge6OLf1AsRisexSjfJN	https://i.scdn.co/image/ab6761610000e5eb964f8bc30f128782212e54ca	https://open.spotify.com/artist/364ge6OLf1AsRisexSjfJN	26	36.05	3746	['dutch edm']	1
88rising	spotify:artist:1AhjOkOLkbHUfcHDSErXQs	https://i.scdn.co/image/ab6761610000e5eb2f8dfdfeb85c3fc2d11b2ae2	https://open.spotify.com/artist/1AhjOkOLkbHUfcHDSErXQs	69	60.1	819599	['asian american hip hop']	1
Alec King	spotify:artist:1WcUEKDht7lhgklZZJrzNg	https://i.scdn.co/image/ab6761610000e5eb17ab9b07bda309e83824fa34	https://open.spotify.com/artist/1WcUEKDht7lhgklZZJrzNg	44	43.3	13920	['pop rap']	1
Poo Bear	spotify:artist:3JXpwnHbLvXxY99EuXqFPX	https://i.scdn.co/image/ab6761610000e5eba4b4e707562591e60aa6da67	https://open.spotify.com/artist/3JXpwnHbLvXxY99EuXqFPX	58	56.15	42567	['pop r&b']	1
Emma McGrath	spotify:artist:3PZyI7b9LfYnS0QU827W8z	https://i.scdn.co/image/ab6761610000e5eb7a6d128254862f1a63873329	https://open.spotify.com/artist/3PZyI7b9LfYnS0QU827W8z	29	35.35	3887	[]	0
John Legend	spotify:artist:5y2Xq6xcjJb2jVM54GHK3t	https://i.scdn.co/image/ab6761610000e5eb71bd320d8acb4549c1e63f9e	https://open.spotify.com/artist/5y2Xq6xcjJb2jVM54GHK3t	75	57.65	6200161	['neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']	5
Spiff TV	spotify:artist:1PruL3P8slDEQAjSuOjuPd	https://i.scdn.co/image/ab6761610000e5eb8ccf1378c2199f7e17af208e	https://open.spotify.com/artist/1PruL3P8slDEQAjSuOjuPd	45	54.85	6114	[]	0
Kenny Chesney	spotify:artist:3grHWM9bx2E9vwJCdlRv9O	https://i.scdn.co/image/ab6761610000e5ebe5289a2a13c374dd34a97247	https://open.spotify.com/artist/3grHWM9bx2E9vwJCdlRv9O	72	62.9	3944448	['contemporary country', 'country', 'country road']	3
Bazzi vs.	spotify:artist:0Z0T7qMFlcb0NfmrJ0Vu02	https://i.scdn.co/image/ab6761610000e5ebe9ae7f6667a0ea0f264ab58b	https://open.spotify.com/artist/0Z0T7qMFlcb0NfmrJ0Vu02	44	56.4	8276	[]	0
Elton John	spotify:artist:3PhoLpVuITZKcymswpck5b	https://i.scdn.co/image/ab6761610000e5eb0a7388b95df960b5c0da8970	https://open.spotify.com/artist/3PhoLpVuITZKcymswpck5b	82	66.05	9566852	['glam rock', 'mellow gold', 'piano rock']	3
Johnnyswim	spotify:artist:4igDSX1kgfWbVTDCywcBGm	https://i.scdn.co/image/ab6761610000e5ebd6ea6c0678ce61f62d591ffd	https://open.spotify.com/artist/4igDSX1kgfWbVTDCywcBGm	52	49.55	209687	['acoustic pop', 'folk-pop', 'indiecoustica', 'neo mellow', 'stomp and holler']	5
Unknown Mortal Orchestra	spotify:artist:1LeVJ5GPeYDOVUjxx1y7Rp	https://i.scdn.co/image/ab6761610000e5eb15f40363a8743ff0ee406244	https://open.spotify.com/artist/1LeVJ5GPeYDOVUjxx1y7Rp	61	50.85	731826	['chillwave', 'indie rock', 'indie soul', 'kiwi rock', 'neo-psychedelic', 'new rave', 'portland hip hop', 'psychedelic pop']	8
A-Trak	spotify:artist:3TaUSUXn41GixL7zbvrIDt	https://i.scdn.co/image/ab6761610000e5eb75434c7917ba4d75e025f5e2	https://open.spotify.com/artist/3TaUSUXn41GixL7zbvrIDt	61	48.8	122555	['canadian electronic', 'disco house', 'edm', 'electro house', 'electronic trap', 'turntablism']	6
